col1,col2,F606W,F814W,col5
3479.409,1279.783,25.369,24.91,1
3535.158,1308.291,27.263,26.551,1
3655.085,1248.413,25.999,25.436,1
3659.018,1336.349,25.298,24.776,1
3677.846,1409.569,27.22,26.412,1
3771.402,1246.539,27.089,26.424,1
3916.467,1424.049,25.92,24.671,1
4038.444,1475.652,27.827,27.079,1
111.296,1584.757,25.38,24.848,1
94.161,1677.2,29.914,29.422,1
196.411,1546.311,26.704,26.07,1
223.213,1551.529,27.982,27.125,1
257.596,1710.308,30.221,28.922,1
398.467,1670.367,32.76,29.763,1
421.266,1599.582,27.187,26.583,1
465.054,1613.396,25.717,25.117,1
524.168,1674.651,26.353,24.844,1
699.669,1536.511,25.734,25.166,1
706.465,1650.035,30.887,28.973,1
770.881,1627.275,27.463,26.502,1
773.645,1622.764,25.849,25.306,1
831.943,1603.84,26.633,26.026,1
820.583,1647.145,30.361,29.223,1
870.194,1501.714,26.058,25.453,1
885.626,1700.122,27.357,26.568,1
953.949,1607.329,27.103,26.365,1
1004.132,1596.74,28.886,27.926,1
1036.073,1564.296,26.45,25.855,1
1033.939,1695.767,27.254,26.461,1
1183.815,1682.02,26.108,25.504,1
1243.653,1502.814,28.52,27.314,1
1247.73,1588.475,28.71,27.627,1
1255.907,1621.45,26.3,25.673,1
1270.759,1602.97,26.648,26.015,1
1310.782,1641.627,26.228,25.645,1
1318.886,1702.238,30.958,29.93,1
1372.881,1731.906,26.144,25.543,1
1394.35,1595.282,24.759,24.266,1
1580.755,1494.671,25.711,25.134,1
1597.801,1665.941,25.904,25.344,1
1606.824,1736.493,27.45,26.692,1
1722.829,1534.391,27.354,26.669,1
1731.633,1546.927,27.036,26.354,1
1727.371,1645.412,27.955,27.073,1
1750.278,1681.63,27.198,26.478,1
1754.842,1735.539,24.635,24.13,1
1804.631,1732.338,28.152,27.269,1
1820.23,1501.271,21.731,20.994,1
1822.405,1525.711,27.632,26.829,1
1841.143,1644.921,26.38,25.7,1
1905.537,1703.868,25.706,25.121,1
1968.448,1641.412,28.602,27.681,1
2038.455,1562.923,26.467,25.863,1
2096.62,1497.181,27.375,26.587,1
2106.532,1685.185,26.97,26.297,1
2112.71,1720.974,26.678,25.996,1
2200.04,1726.59,26.152,25.493,1
2224.158,1490.066,26.899,26.218,1
2213.269,1522.936,26.785,26.167,1
2222.342,1668.366,24.994,24.453,1
2242.733,1518.843,26.638,25.977,1
2296.083,1560.509,27.574,26.752,1
2323.844,1575.912,23.737,23.083,1
2331.506,1684.486,25.873,25.289,1
2316.607,1689.658,27.194,26.398,1
2381.398,1702.733,24.634,24.148,1
2432.566,1649.245,26.09,25.43,1
2448.773,1591.666,27.758,27.08,1
2448.107,1667.718,26.991,26.328,1
2451.172,1679.58,25.724,25.209,1
2461.355,1723.879,25.851,25.293,1
2479.612,1632.195,26.564,25.935,1
2473.012,1688.826,28.077,27.24,1
2501.843,1648.211,25.414,24.951,1
2523.822,1535.431,27.35,26.713,1
2525.868,1614.246,26.602,25.986,1
2532.493,1703.155,28.09,27.723,1
2541.229,1560.282,27.229,26.53,1
2582.58,1508.467,27.831,27.083,1
2584.955,1616.263,26.446,25.867,1
2594.36,1541.528,27.284,26.49,1
2597.24,1688.912,27.246,26.513,1
2627.313,1716.983,25.867,25.304,1
2684.225,1570.561,27.834,26.969,1
2725.808,1682.499,27.859,27.054,1
2771.291,1611.779,29.275,28.606,1
2783.404,1652.334,30.331,29.687,1
2828.003,1712.688,27.446,26.727,1
2848.579,1501.771,28.899,27.666,1
2867.154,1663.594,27.492,26.349,1
2920.662,1552.338,25.549,24.901,1
2962.424,1513.936,26.848,26.089,1
2948.807,1716.077,27.492,26.774,1
3104.899,1700.869,28.178,27.21,1
3254.502,1525.177,26.359,25.764,1
3317.498,1582.326,27.603,27.04,1
3353.427,1543.409,25.438,24.914,1
3386.61,1508.027,23.443,22.788,1
3379.893,1709.163,28.934,28.059,1
3400.593,1666.313,27.602,26.709,1
3434.162,1681.949,28.734,27.583,1
3589.306,1648.313,25.381,23.138,1
3671.927,1709.145,25.066,24.548,1
3749.498,1630.148,27.166,26.421,1
3785.293,1611.766,24.21,22.164,1
3811.838,1489.87,28.396,27.521,1
3812.493,1709.303,27.424,25.283,1
3864.42,1684.951,26.93,26.296,1
3903.921,1705.499,27.384,26.701,1
3973.758,1678.408,26.949,26.329,1
4016.249,1492.092,27.994,27.099,1
4102.997,1648.431,25.988,25.397,1
56.176,1862.204,23.968,23.334,1
100.464,1913.035,24.71,24.194,1
208.054,1857.067,25.955,24.494,1
274.791,1800.479,24.807,24.389,1
298.47,1825.537,30.044,29.646,1
441.809,1787.334,27.653,26.831,1
511.291,1742.634,28.304,27.539,1
520.932,1865.141,27.81,26.935,1
684.702,1802.8,27.252,26.581,1
819.612,1770.96,26.746,26.242,1
816.987,1800.249,28.074,27.242,1
946.033,1893.699,25.01,24.534,1
1019.149,1912.31,25.064,24.535,1
1078.109,1890.285,27.158,26.573,1
1100.127,1761.666,27.967,27.025,1
1090.01,1785.43,26.299,25.609,1
1104.858,1867.606,23.548,22.86,1
1179.61,1905.713,26.146,25.51,1
1270.433,1844.903,26.321,25.68,1
1295.557,1776.081,25.416,24.881,1
1303.557,1804.373,26.024,25.455,1
1309.737,1931.652,26.703,25.92,1
1323.386,1764.382,26.806,26.17,1
1322.427,1866.467,25.378,24.889,1
1516.55,1810.168,24.515,24.093,1
1516.318,1950.287,26.587,25.947,1
1547.775,1970.408,26.997,26.245,1
1575.161,1883.394,26.333,25.801,1
1579.887,1877.345,28.413,27.47,1
1590.214,1820.456,22.809,22.095,1
1612.748,1764.389,25.689,25.153,1
1616.888,1813.263,24.03,23.799,1
1679.242,1806.835,26.947,26.299,1
1720.219,1813.265,24.819,24.036,1
1756.921,1901.82,22.022,20.613,1
1787.459,1954.076,28.168,27.251,1
1868.105,1895.775,24.997,24.477,1
1909.292,1799.73,27.991,27.163,1
1903.433,1942.385,25.301,24.826,1
1893.786,1966.457,27.535,26.685,1
1932.581,1859.219,28.345,27.748,1
1919.605,1950.106,27.442,26.758,1
1946.472,1811.073,29.226,28.127,1
1950.472,1838.653,25.666,25.142,1
1973.444,1903.686,26.747,26.103,1
2028.093,1862.777,26.831,26.161,1
2058.277,1751.057,26.348,25.72,1
2052.018,1852.125,24.678,24.186,1
2062.021,1920.768,27.081,26.504,1
2078.868,1794.029,27.256,26.509,1
2123.799,1966.52,27.819,27.042,1
2147.731,1888.579,25.741,25.244,1
2207.748,1932.436,28.069,27.418,1
2308.702,1755.228,24.602,24.074,1
2297.717,1832.065,27.556,24.518,1
2325.454,1963.168,27.313,26.632,1
2349.126,1748.323,25.538,24.964,1
2357.507,1811.867,27.542,26.698,1
2366.088,1779.914,25.012,22.508,1
2391.302,1781.852,26.601,25.925,1
2450.159,1761.151,22.317,21.609,1
2469.375,1792.979,24.403,22.755,1
2495.665,1832.316,26.514,25.917,1
2536.403,1816.31,27.234,26.57,1
2578.821,1908.053,26.169,25.608,1
2596.163,1793.434,26.163,25.538,1
2595.461,1874.84,27.38,26.543,1
2647.855,1954.357,26.682,26.097,1
2683.598,1748.76,26.689,26.046,1
2677.068,1809.853,25.484,24.958,1
2668.441,1904.693,26.662,26.077,1
2761.143,1852.683,28.388,27.507,1
2753.778,1876.448,30.598,30.098,1
2758.479,1879.398,26.029,25.434,1
2820.597,1781.531,28.536,27.928,1
2821.04,1906.546,28.281,27.369,1
3035.319,1767.538,27.518,26.779,1
3036.747,1833.543,25.139,23.146,1
3048.63,1880.651,24.501,24.032,1
3123.623,1944.474,21.595,20.098,1
3191.939,1772.75,26.001,25.429,1
3208.369,1838.844,25.914,25.318,1
3196.039,1878.048,27.418,26.644,1
3231.596,1904.449,26.49,25.812,1
3258.315,1973.383,26.44,25.833,1
3327.074,1755.611,28.251,27.345,1
3382.165,1780.76,27.043,23.628,1
3430.382,1778.668,26.602,25.961,1
3526.097,1928.952,27.793,26.949,1
3637.574,1847.252,25.354,24.818,1
3861.241,1984.792,26.968,26.254,1
3879.721,1754.907,24.21,23.641,1
3867.666,1864.189,20.507,19.92,1
3880.168,1974.421,27.394,26.674,1
3888.541,1771.459,33.833,30.267,1
4094.787,1804.849,25.902,25.287,1
264.118,2120.91,25.202,24.69,1
324.059,2172.99,25.082,24.557,1
328.896,2187.9,27.914,27.089,1
386.419,2015.878,25.285,24.722,1
434.57,1991.79,24.234,23.704,1
500.485,1996.53,27.47,26.658,1
493.4,2015.895,28.544,27.783,1
488.577,2192.595,25.865,25.298,1
554.607,2140.492,23.533,22.866,1
574.024,2167.525,26.449,25.815,1
607.251,2005.724,25.836,25.284,1
636.861,2032.596,27.161,26.613,1
646.904,2096.591,29.667,31.138,1
672.146,2198.22,26.327,24.293,1
716.251,2145.335,24.651,23.441,1
723.89,2163.165,30.164,29.211,1
819.311,2056.892,25.914,25.376,1
862.939,2229.94,26.919,26.212,1
900.196,2172.902,27.612,26.907,1
968.9,2018.957,28.079,27.761,1
1027.533,2026.996,30.284,29.437,1
1074.302,2235.626,28.178,27.415,1
1103.113,2154.407,26.493,25.956,1
1162.287,2112.6,26.451,25.818,1
1220.815,2118.25,27.678,26.899,1
1319.236,2035.879,26.944,26.258,1
1349.184,2117.81,27.572,26.767,1
1378.27,2076.45,26.694,26.043,1
1502.17,2197.765,26.317,25.745,1
1586.481,2036.4,24.785,24.273,1
1569.032,2161.197,25.33,24.82,1
1592.584,2116.78,26.455,25.961,1
1704.003,2182.397,27.217,26.589,1
1726.587,2122.614,23.674,23.049,1
1752.387,2184.311,27.839,27.03,1
1752.555,2210.486,26.422,25.86,1
1811.104,2082.032,27.097,26.385,1
1796.644,2205.011,26.398,25.779,1
1829.679,2218.186,25.833,25.349,1
1838.122,2184.853,26.107,25.49,1
1890.261,2076.081,25.084,24.599,1
1934.539,2127.96,30.131,33.302,1
1917.478,2150.67,26.193,25.576,1
1985.4,2009.881,21.817,21.017,1
2033.829,2164.354,24.49,24.034,1
2053.384,2188.724,24.747,24.257,1
2071.347,2112.04,27.655,26.801,1
2075.749,2134.723,26.06,25.534,1
2103.439,2133.794,28.588,28.077,1
2092.863,2227.064,26.276,25.674,1
2124.983,2120.035,26.655,26.051,1
2208.303,1997.794,26.587,25.892,1
2222.579,2163.219,27.002,26.409,1
2301.867,2204.025,23.191,22.005,1
2364.141,2004.02,24.868,24.348,1
2375.113,2163.102,28.003,27.287,1
2474.193,2212.361,26.927,26.192,1
2555.021,2193.331,28.348,27.264,1
2610.997,2162.488,28.863,28.178,1
2639.218,1992.767,27.152,26.59,1
2659.492,2123.584,27.123,26.488,1
2758.865,2175.592,26.386,25.761,1
2786.041,2187.226,27.588,26.84,1
2827.294,2018.662,26.78,26.142,1
2824.546,2050.346,27.701,27.054,1
2828.139,2159.45,27.376,26.616,1
2921.327,2024.773,24.606,24.144,1
2924.203,2190.181,25.571,25.069,1
3166.776,2217.477,25.102,24.544,1
3315.162,2040.576,26.219,25.604,1
3381.486,2206.766,27.744,26.74,1
3424.821,2066.249,26.964,26.2,1
3427.763,2086.944,24.966,24.417,1
3452.784,2009.209,24.668,23.532,1
3463.489,2054.358,23.269,21.226,1
3545.571,2116.437,26.193,25.501,1
3564.179,2051.022,26.833,26.129,1
3602.34,2047.688,28.498,28.133,1
3622.029,2042.56,27.997,27.165,1
3717,2044.685,23.724,22.42,1
3750.586,2079.157,27.554,26.861,1
3804.695,2065.851,26.938,26.331,1
3912.034,2000.225,26.532,25.882,1
3900.588,2227.61,25.519,25.073,1
3995.385,2022.856,25.994,25.419,1
4080.076,2107.444,25.698,25.148,1
89.542,2414.414,26.808,26.192,1
142.597,2243.295,29.903,29.252,1
182.557,2479.645,25.444,24.891,1
222.893,2405.988,27.707,27.091,1
241.247,2452.925,28.673,27.656,1
334.127,2263.264,27.057,26.387,1
325.297,2341.311,30.176,29.835,1
370.668,2258.544,27.76,26.912,1
370.175,2334.544,25.847,25.281,1
518.448,2393.725,26.206,25.015,1
563.553,2289.955,26.838,26.155,1
640.064,2263.25,24.426,23.963,1
730.324,2473.809,23.621,23.005,1
783.161,2250.798,27.064,26.403,1
764.541,2340.309,26.332,25.688,1
832.332,2251.995,28.079,27.419,1
823.362,2320.81,28.267,27.259,1
830.665,2473.11,25.489,24.972,1
861.603,2323.962,25.039,24.494,1
906.751,2343.24,26.082,25.563,1
921.517,2421.937,26.04,25.415,1
995.235,2420.422,29.646,28.968,1
1071.524,2336.721,27.674,26.92,1
1212.758,2307.663,26.168,25.479,1
1189.999,2388.938,27.846,26.916,1
1220.369,2468.62,26.278,25.654,1
1286.909,2245.559,27.731,27.071,1
1303.342,2353.921,26.516,25.93,1
1302.678,2420.111,25.744,24.031,1
1348.889,2337.354,26.827,26.177,1
1343.849,2442.991,28.39,27.108,1
1363.399,2327.665,26.892,26.125,1
1432.735,2272.083,27.101,26.482,1
1430.507,2393.266,26.916,26.2,1
1449.35,2463.92,27.299,26.614,1
1560.967,2287.469,27.143,26.35,1
1552.884,2441.799,27.352,26.635,1
1579.582,2456.331,23.6,22.938,1
1658.624,2386.818,25.499,24.942,1
1642.97,2469.542,27.8,26.915,1
1707.276,2457.127,26.51,25.758,1
1716.621,2467.074,26.098,25.478,1
1793.771,2298.684,25.481,24.975,1
1790.345,2313.414,28.584,28.129,1
1809.744,2416.945,24.799,24.31,1
1836.469,2450.941,26.473,25.89,1
1826.899,2476.59,22.838,22.142,1
1843.601,2325.636,27.147,26.408,1
1842.689,2383.694,27.611,26.808,1
1846.519,2438.248,24.133,23.084,1
1907.264,2486.26,28.193,27.238,1
1922.605,2248.815,26.696,26.075,1
1923.887,2486.285,27.596,26.966,1
1988.244,2371.722,26.659,25.928,1
2042.736,2268.899,28.355,27.592,1
2062.542,2477.585,26.417,25.753,1
2071.36,2297.996,27.257,26.453,1
2066.677,2390.225,26.102,25.48,1
2096.65,2378.328,27.688,26.904,1
2094.501,2460.529,26.187,25.636,1
2147.03,2239.992,24.583,24.157,1
2178.365,2355.688,26.333,25.712,1
2167.157,2487.049,28.943,28.119,1
2212.855,2304.826,28.411,27.401,1
2282.084,2375.137,28.302,27.276,1
2264.485,2400.418,25.339,24.831,1
2283.882,2409.159,24.847,24.33,1
2304.559,2276.51,23.785,22.551,1
2319.815,2298.737,28.206,27.765,1
2355.068,2293.382,25.534,25.007,1
2364.444,2318.481,24.417,22.873,1
2424.392,2453.544,25.488,24.952,1
2469.526,2321.287,28.859,28.41,1
2488.209,2258.028,28.181,27.171,1
2499.233,2302.039,25.703,25.146,1
2524.927,2238.284,26.873,26.186,1
2672.424,2313.256,25.744,25.222,1
2685.514,2455.66,25.963,24.513,1
2707.638,2360.664,26.724,26.037,1
2746.167,2303.815,25.709,25.174,1
2742.322,2411.043,24.028,23.541,1
2821.559,2333.045,28.36,27.496,1
2875.803,2459.868,21.908,21.397,1
2880.623,2479.633,28.387,27.561,1
2895.256,2271.196,26.128,25.482,1
2912.855,2343.521,28.414,27.601,1
2959.438,2275.838,27.047,26.388,1
2958.596,2369.518,28.427,27.64,1
3019.278,2442.591,27.181,26.571,1
3248.746,2310.241,25.925,25.331,1
3300.215,2487.454,27.571,26.82,1
3343.775,2440.305,24.593,24.105,1
3403.069,2384.581,28.796,28.186,1
3604.169,2306.065,28.429,27.477,1
3649.677,2312.426,27.48,26.709,1
3648.537,2389.958,27.954,27.115,1
3675.113,2327.638,28.048,27.252,1
3794.782,2323.451,21.093,20.321,1
3934.064,2376.244,27.539,26.69,1
3967.626,2410.237,22.596,21.328,1
3985.299,2414.972,28.396,27.478,1
67.065,2599.614,27.635,25.46,1
142.447,2557.156,23.829,22.612,1
199.635,2698.072,27.985,27.116,1
231.759,2548.881,20.322,19.723,1
252.689,2662.277,27.452,26.581,1
363.015,2575.542,27.045,26.355,1
392.993,2673.52,26.374,25.782,1
445.375,2594.28,27.659,25.654,1
475.812,2517.164,27.051,26.416,1
499.777,2643.99,25.091,24.646,1
607.641,2501.548,24.999,24.439,1
629.279,2557.923,25.451,24.918,1
634.708,2600.182,29.265,28.121,1
656.009,2636.744,28.093,27.146,1
679.621,2630.785,30.159,33.305,1
760.181,2545.379,25.587,25.051,1
738.774,2710.445,29.324,28.663,1
772.428,2605.988,29.352,29.071,1
821.429,2701.13,29.126,27.785,1
959.909,2680.808,24.954,23.064,1
996.588,2526.141,27.018,26.371,1
1081.925,2600.021,26.649,25.953,1
1074.106,2701.454,30.37,28.824,1
1103.75,2512.866,25.958,25.415,1
1145.323,2500.799,29.017,27.709,1
1189.867,2599.941,28.788,27.654,1
1231.737,2580.135,28.371,27.437,1
1250.845,2626.748,27.184,26.474,1
1264.548,2709.329,24.422,23.907,1
1300.211,2557.87,21.399,21.147,1
1297.969,2701.705,30.206,29.136,1
1326.04,2659.646,28.905,28.206,1
1345.221,2565.124,21.42,20.136,1
1345.904,2587.217,28.061,27.083,1
1339.831,2690.055,26.672,26.073,1
1537.549,2674.699,28.303,27.463,1
1630.111,2536.112,25.796,25.231,1
1717.246,2519.268,25.598,25.101,1
1742.103,2709.971,27.309,24.332,1
1809.155,2691.695,27.758,26.991,1
1817.577,2491.597,27.988,27.343,1
1816.827,2736.631,24.155,23.584,1
1953.159,2699.653,28.976,28.488,1
2004.729,2536.573,30.544,28.932,1
2052.427,2567.214,26.881,26.171,1
2104.77,2620.366,27.339,26.539,1
2120.027,2597.583,25.778,25.216,1
2130.633,2650.206,28.217,27.497,1
2131.518,2677.722,27.418,26.608,1
2133.507,2707.209,27.233,26.48,1
2154.83,2588.242,26.931,26.304,1
2139.13,2614.511,25.492,23.218,1
2201.287,2501.578,25.835,25.305,1
2208.864,2608.903,28.746,28.632,1
2329.643,2537.203,25.903,25.417,1
2359.551,2716.598,23.531,22.61,1
2370.889,2646.451,25.787,25.217,1
2391.177,2568.519,28.558,27.434,1
2410.349,2584.394,27.483,26.704,1
2410.297,2623.829,27.318,26.536,1
2417.727,2562.358,26.754,26.163,1
2442.148,2695.186,28.136,27.33,1
2459.433,2706.668,25.461,24.9,1
2447.008,2736.752,24.665,24.253,1
2493.282,2594.85,26.268,25.671,1
2519.697,2517.816,28.235,27.246,1
2562.348,2728.562,26.638,26.025,1
2601.789,2578.745,27.456,26.772,1
2649.877,2685.486,26.272,25.708,1
2674.312,2727.667,26.339,25.732,1
2697.465,2709.257,29.114,28.077,1
2716.277,2529.527,27.93,27.13,1
2726.145,2538.291,26.644,26.015,1
2785.869,2725.208,27.011,26.312,1
2806.942,2497.114,27.95,27.264,1
2864.28,2506.307,27.226,26.527,1
2897.302,2572.591,25.235,24.727,1
2969.268,2718.742,28.033,27.327,1
3154.579,2629.509,27.617,26.813,1
3181.179,2504.428,29.65,28.253,1
3187.618,2587.247,28.905,27.916,1
3362.273,2624.438,24.622,24.218,1
3400.738,2601.344,27.908,27.242,1
3479.318,2723.486,27.652,26.922,1
3614.449,2580.645,24.919,24.421,1
3691.991,2695.004,27.281,26.676,1
3691.573,2714.756,24.985,23.844,1
3755.049,2689.987,26.717,26.082,1
3785.668,2695.768,21.845,21.111,1
3808.904,2676.27,27.248,26.366,1
3833.748,2569.916,25.481,23.942,1
3857.922,2662.513,25.022,24.486,1
145.14,2799.801,28.615,27.808,1
154.549,2819.908,24.944,23.929,1
243.028,2772.649,20.522,19.296,1
292.994,2971.927,26.101,24.545,1
434.634,2805.664,26.389,25.795,1
477.644,2968.279,26.82,26.111,1
573.346,2903.404,26.916,26.161,1
614.315,2759.397,25.726,25.169,1
627.37,2844.527,28.119,27.204,1
651.614,2931.046,25.759,25.216,1
642.317,2941.929,29.247,28.387,1
639.036,2977.028,28.759,26.859,1
770.257,2833.28,28.492,27.382,1
783.476,2862.443,26.421,25.819,1
789.465,2774.875,28.31,27.42,1
805.716,2777.229,26.334,25.763,1
803.759,2927.221,26.414,25.75,1
883.56,2799.535,27.623,26.891,1
867.138,2895.084,27.473,26.735,1
884.699,2967.021,23.939,23.391,1
893.577,2927.517,26.051,25.533,1
956.961,2800.368,26.987,24.338,1
1005.852,2756.99,24.68,24.219,1
1008.156,2739.859,28.554,27.452,1
995.235,2869.826,27.498,26.803,1
1016.192,2836.726,27.4,26.607,1
1052.907,2759.815,24.448,23.986,1
1069.149,2910.149,27.095,26.354,1
1072.992,2888.341,27.644,26.736,1
1114.422,2782.249,26.199,25.618,1
1124.476,2932.793,27.47,26.762,1
1222.119,2775.212,23.518,23.302,1
1260.892,2943.915,27.657,26.804,1
1243.774,2983.585,24.729,24.185,1
1277.156,2852.361,28.76,27.902,1
1302.867,2818.082,27.349,26.579,1
1327.506,2962.461,28.077,27.375,1
1349.835,2797.752,26.205,25.602,1
1361.699,2945.55,25.214,24.716,1
1624.321,2882.091,25.524,24.982,1
1628.146,2982.536,25.827,25.198,1
1661.692,2879.964,27.807,26.928,1
1682.803,2932.481,27.609,27.45,1
1692.345,2759.005,25.649,25.088,1
1719.326,2981.53,28.747,27.71,1
1761.843,2853.432,26.577,25.851,1
1743.346,2904.357,26.7,26.083,1
1777.261,2976.913,26.107,25.507,1
1788.46,2871.548,27.012,26.274,1
1864.952,2762.155,29.101,27.836,1
1904.896,2984.41,25.379,24.835,1
1936.715,2942.554,25.532,24.961,1
1969.039,2932.563,26.306,25.739,1
1986.012,2915.02,29.044,28.474,1
2002.867,2832.316,25.878,25.251,1
2036.482,2751.252,27.342,26.49,1
2020.426,2969.689,26.392,25.773,1
2059.139,2972.195,26.333,25.622,1
2094.789,2927.738,24.442,23.95,1
2088.998,2980.787,22.579,21.863,1
2222,2755.685,28.488,27.351,1
2275.744,2803.937,28.339,27.426,1
2348.198,2856.451,27.4,26.64,1
2399.666,2837.483,24.868,24.478,1
2426.356,2820.448,27.703,26.918,1
2514.023,2884.156,29.225,28.527,1
2536.315,2920.669,26.408,25.82,1
2574.738,2769.084,30.656,29.403,1
2601.722,2776.9,27.713,27.563,1
2607.064,2963.807,28.641,27.874,1
2620.181,2761.003,28.693,28.008,1
2612.665,2887.381,30.366,29.922,1
2635.139,2934.458,25.132,24.625,1
2708.201,2764.884,25.937,25.395,1
2763.902,2825.656,26.389,25.78,1
2794.049,2952.413,26.256,25.679,1
2914.153,2929.778,25.053,22.747,1
2956.7,2776.678,25.353,24.814,1
2959.961,2793.275,27.283,26.594,1
3011.958,2924.376,26.201,25.572,1
3038.354,2912.974,23.463,21.25,1
3066.415,2753.671,27.419,26.736,1
3109.11,2800.512,27.912,27.287,1
3091.828,2820.359,26.694,25.945,1
3094.953,2888.145,23.53,21.745,1
3145.744,2851.937,20.907,20.116,1
3157.606,2920.479,27.445,26.608,1
3190.198,2855.56,24.141,23.599,1
3256.465,2957.651,26.571,25.856,1
3284.241,2962.6,25.889,25.365,1
3275.094,2968.914,26.789,26.148,1
3332.689,2785.346,25.755,25.158,1
3347.787,2891.408,26.586,26.002,1
3486.138,2923.293,27.441,26.664,1
3463.438,2966.337,28.766,28.217,1
3475,2981.47,26.871,26.244,1
3513.782,2741.769,28.481,27.58,1
3533.906,2749.965,27.312,26.441,1
3760.419,2768.505,26.777,25.986,1
3788.934,2812.49,28.666,27.886,1
3813.954,2923.171,25.36,24.768,1
3817.242,2941.005,27.387,26.607,1
3844.01,2752.924,21.155,19.38,1
3886.681,2906.644,27.24,26.48,1
3988.943,2805.815,34.187,28.905,1
4022.213,2919.299,26.069,24.613,1
4064.486,2886.615,27.293,26.477,1
108.421,3151.79,27.304,26.638,1
221.157,3003.823,29.073,28.289,1
270.448,3114.633,25.511,24.976,1
344.861,3227.494,26.803,26.169,1
375.756,3045.424,30.137,28.509,1
395.357,3043.553,30.726,29.345,1
490.663,3111.525,27.111,26.451,1
549.59,3078.742,26.226,24.39,1
549.008,3124.651,26.124,25.606,1
575.091,3182.883,30.551,31.936,1
632.667,3190.076,26.532,25.913,1
780.58,3010.654,27.464,26.68,1
779.956,3063.887,25.942,25.427,1
804.013,3201.696,29.132,28.236,1
816.159,3193.831,26.067,25.501,1
845.981,3063.011,28.729,27.58,1
883.282,3079.472,21.791,21.046,1
974.952,3146.004,27.069,26.199,1
995.054,3008.885,27.369,26.773,1
992.453,3017.056,23.959,23.363,1
992.857,3041.427,25.053,24.562,1
1052.484,3003.698,23.731,23.088,1
1110.007,3017.12,27.337,26.775,1
1111.962,3129.467,25.708,25.139,1
1110.624,3212.753,25.645,24.295,1
1126.522,3028.117,27.214,26.398,1
1210.815,3042.456,27.454,26.647,1
1217.553,3103.211,27.922,27.169,1
1278.352,3180.707,26.282,25.643,1
1291.142,2988.145,24.733,24.378,1
1394.63,3014.987,26.991,26.347,1
1434.381,2990.026,25.787,25.247,1
1438.016,3088.295,27.072,26.386,1
1500.747,3225.937,28.582,27.592,1
1535.145,3234.895,26.095,25.482,1
1585.83,3033.621,27.243,26.401,1
1579.76,3068.711,26.247,25.689,1
1614.11,3072.97,26.885,26.21,1
1651.161,3126.051,25.248,24.692,1
1684.42,3190.664,27.756,26.85,1
1696.13,3063.928,29.185,25.248,1
1705.566,3107.792,24.525,24.031,1
1744.705,3088.753,26.339,25.664,1
1749.005,3172.99,28.38,27.476,1
1776.173,2997.177,27.188,26.463,1
1778.31,3205.197,25.62,25.108,1
1806.986,3210.379,24.634,24.155,1
1821.927,3112.157,24.087,23.499,1
1838.181,3214.788,26.417,25.804,1
1875.498,3174.366,25.518,23.235,1
1911.214,3068.115,27.721,26.989,1
1909.006,3096.655,22.305,21.181,1
1980.822,3105.963,27.984,26.937,1
2000.562,3142.826,24.405,23.978,1
2012.109,3210.167,23.864,23.201,1
1991.486,3232.229,26.624,26.016,1
2022.768,3065.518,25.508,24.251,1
2023.461,3128.784,27.993,26.868,1
2054.047,2998.295,25.522,24.982,1
2084.724,3037.987,25.385,24.826,1
2134.688,3037.93,25.7,25.18,1
2132.157,3114.381,27.829,27.047,1
2170.752,3028.129,24.732,24.377,1
2208.707,3121.162,26.295,25.584,1
2196.493,3191.107,25.922,25.31,1
2229.747,3028.61,27.769,26.997,1
2353.4,3139.817,24.684,24.197,1
2411.632,3090.288,26.453,25.853,1
2416.958,3018.415,22.716,21.989,1
2461.872,3125.152,27.984,27.121,1
2599.428,3103.145,28.224,27.282,1
2637.908,3086.292,27.581,26.996,1
2652.917,3059.142,23.69,22.081,1
2641.159,3193.637,28.806,27.759,1
2695.161,3137.518,28.49,27.587,1
2779.782,3122.881,27.689,26.894,1
2819.073,3220.41,27.369,26.547,1
2867.498,3060.126,27.071,26.371,1
2946.996,3061.526,25.089,24,1
2955.497,3077.852,27.268,26.55,1
3076.003,3095.469,25.922,25.397,1
3270.237,2999.716,28.786,27.748,1
3280.988,3149.709,26.463,25.878,1
3441.083,2988.124,26.355,25.8,1
3496.226,3050.488,25.102,24.606,1
3577.786,3028.975,30.318,30.836,1
3616.904,3074.354,28.617,27.568,1
3696.882,3136.578,28.076,27.155,1
3752.312,3027.278,23.929,23.329,1
3957.504,3150.848,26.844,26.152,1
4006.415,3043.176,28.973,28.133,1
4038.691,3056.819,28.529,26.666,1
96.585,3375.122,27.625,26.902,1
131.275,3251.742,25.431,24.924,1
195.91,3248.903,24.668,24.097,1
257.543,3427.667,27.645,26.833,1
296.493,3347.971,25.86,25.291,1
371.083,3382.093,26.655,26.023,1
392.77,3307.01,27.583,26.734,1
450.726,3264.293,25.359,24.846,1
494.001,3319.676,24.637,24.145,1
527.01,3424.935,27.989,27.215,1
513.757,3482.617,27.307,26.659,1
582.593,3281.891,25.351,24.814,1
582.709,3395.092,26.528,25.85,1
587.36,3462.525,28.582,27.675,1
643.39,3327.152,26.762,26.115,1
649.493,3365.507,25.388,24.888,1
674.527,3294.641,22.772,22.082,1
715.75,3333.062,25.238,22.182,1
734.602,3321.121,27.098,26.264,1
756.068,3397.505,27.144,26.394,1
782.994,3435.102,26.637,25.977,1
