col1,col2,F606W,F814W,col5
4393.814,2234.2,26.711,26.103,1
4417.982,2077.126,27.804,27.059,1
4482.546,2144.373,26.163,25.643,1
4507.105,1994.651,28.51,27.675,1
4525.621,2088.871,27.206,26.548,1
4547.972,2052.09,27.839,27.144,1
4567.769,2031.694,26.285,25.74,1
4563.11,2057.328,26.302,25.798,1
4564.771,2135.297,27.694,26.942,1
777.937,2461.914,26.327,25.658,1
1204.23,2466.594,25.303,24.245,1
1247.618,2302.51,28.081,27.248,1
1343.812,2320.811,27.655,27.125,1
1461.724,2486.901,28.513,27.688,1
1555.183,2338.509,28.273,27.22,1
1627.823,2299.055,20.548,19.66,1
1678.983,2309.718,26.387,25.851,1
1707.72,2284.128,24.925,24.421,1
1932.223,2347.519,25.127,24.644,1
1964.379,2355.401,26.145,25.65,1
2017.893,2460.026,27.765,27.193,1
2058.167,2275.83,26.063,25.517,1
2045.186,2298.549,27.315,26.714,1
2086.902,2338.972,26.689,26.088,1
2099.446,2416.7,25.046,24.593,1
2138.534,2388.826,25.831,25.292,1
2208.328,2261.045,29.535,29.029,1
2313.26,2470.911,27.399,25.747,1
2361.079,2323.715,27.338,26.467,1
2432.696,2245.434,27.281,26.607,1
2444.518,2341.977,27.165,26.631,1
2457.615,2423.465,27.173,26.553,1
2465.632,2297.892,26.118,25.58,1
2497.597,2247.184,27.641,26.948,1
2491.619,2356.091,27.309,26.557,1
2544.365,2281.392,25.247,24.787,1
2583.002,2455.923,28.257,27.283,1
2625.582,2340.563,25.366,24.87,1
2686.77,2486.293,27.369,26.659,1
2714.581,2346.524,24.738,24.254,1
2756.213,2296.313,24.752,22.485,1
2757.24,2398.728,26.642,26.021,1
2793.406,2256.176,26.401,25.882,1
2824.362,2270.881,27.723,27.001,1
2860.248,2320.413,28.855,27.844,1
2875.631,2316.224,27.567,26.893,1
2888.024,2460.399,25.332,24.822,1
2909.594,2252.904,27.4,26.611,1
2946.646,2288.319,26.887,26.265,1
2961.086,2335.93,24.934,24.492,1
3025.993,2317.299,25.704,25.228,1
3047.887,2265.143,29.396,33.31,1
3067.113,2300.955,27.247,26.633,1
3084.577,2466.317,26.467,25.871,1
3144.628,2320.075,24.801,24.302,1
3138.702,2379.918,28.78,27.779,1
3172.055,2367.086,27.21,26.602,1
3205.945,2433.58,28.418,27.476,1
3327.319,2380.486,25.59,25.051,1
3331.736,2427.187,26.53,26.15,1
3314.583,2464.813,22.996,22.343,1
3397.332,2343.554,28.805,27.908,1
3399.907,2449.397,28.223,27.391,1
3472.776,2261.182,27.854,27.119,1
3525.262,2298.015,26.526,25.946,1
3566.97,2381.059,25.201,24.774,1
3584.039,2471.891,26.966,26.381,1
3588.839,2448.963,29.191,28.366,1
3659.056,2276.967,26.198,25.644,1
3660.255,2430.563,25.264,24.777,1
3641.746,2472.443,28.225,27.53,1
3674.95,2260.11,25.478,24.977,1
3664.267,2457.793,29.013,27.922,1
3756.049,2272.731,25.333,24.823,1
3752.31,2409.662,26.649,26.096,1
3776.745,2272.712,28.465,27.476,1
3769.591,2452.857,27.463,26.757,1
3833.175,2376.466,27.791,26.879,1
3884.843,2317.914,25.554,25.048,1
3878.484,2366.301,28.589,27.712,1
3978.137,2277.358,27.179,26.505,1
4092.379,2306.262,24.813,24.383,1
4114.726,2455.589,26.736,26.189,1
4129.808,2453.325,28.939,28.013,1
4217.795,2312.457,27.097,26.533,1
4223.409,2425.487,25.841,25.31,1
4257.509,2460.21,27.628,26.861,1
4386.987,2283.404,27.192,26.466,1
4396.753,2272.511,26.37,25.777,1
4389.021,2476.476,25.11,24.609,1
4462.648,2303.489,30.165,28.847,1
4441.689,2436.582,27.611,26.838,1
4491.834,2464.92,24.89,24.45,1
4516.832,2442.682,28.706,27.645,1
4570.144,2410.342,27.23,26.495,1
4568.522,2427.783,26.599,26.158,1
4586.64,2474.19,26.723,26.13,1
617.626,2727.052,26.255,25.626,1
876.68,2584.555,30.328,28.756,1
997.227,2573.499,24.611,24.14,1
1293.911,2620.095,27.444,26.71,1
1610.743,2628.584,20.444,19.623,1
1600.974,2674.505,26.182,25.639,1
1648.617,2645.604,25.796,25.243,1
1701.14,2681.601,27.539,26.772,1
1777.061,2559.552,26.897,26.247,1
1851.959,2667.487,27.82,27.057,1
1901.094,2726.705,24.753,24.244,1
1986.984,2684.607,27.837,26.958,1
2140.333,2688.337,27.492,26.733,1
2173.047,2568.391,28.004,27.144,1
2195.962,2666.58,25.298,24.807,1
2309.742,2699.916,25.671,25.172,1
2332.009,2727.985,25.613,25.058,1
2430.637,2597.235,26.721,26.148,1
2450.761,2578.745,25.619,25.159,1
2675,2691.977,20.947,19.243,1
2702.203,2652.556,29.271,28.207,1
2730.092,2488.702,26.225,25.702,1
2789.198,2715.035,29.842,29.243,1
2855.193,2630.421,25.57,25.021,1
2894.05,2647.44,25.538,25.024,1
2894.012,2720.705,28.668,27.667,1
2949.744,2730.944,26.327,25.673,1
2994.989,2637.424,25.646,25.131,1
3033.365,2490.065,26.355,25.905,1
3026.487,2615.6,26.924,26.38,1
3095.43,2496.552,27.165,26.59,1
3100.326,2673.137,28.456,27.5,1
3126.782,2708.517,24.25,23.719,1
3152.927,2539.855,26.759,26.193,1
3183.361,2605.03,27.212,26.577,1
3193.373,2556.544,27.073,26.485,1
3232.173,2637.172,25.715,25.276,1
3237.068,2635.133,25.781,25.275,1
3298.203,2511.596,27.864,27.013,1
3357.455,2510.942,27.633,26.935,1
3349.386,2551.318,23.493,22.877,1
3355.152,2721.707,25.791,25.193,1
3520.871,2488.597,25.536,25.1,1
3553.176,2510.065,27.084,26.341,1
3597.369,2680.125,28.16,26.114,1
3625.558,2507.749,26.182,25.586,1
3613.361,2516.75,27.516,26.765,1
3666.032,2571.046,26.397,25.857,1
3667.61,2610.138,25.63,25.1,1
3754.37,2540.216,27.457,26.893,1
3834.304,2699.119,24.781,24.294,1
3951.887,2533.165,27.474,26.89,1
3972.919,2691.772,29.179,28.89,1
4083.57,2517.558,27.25,26.641,1
4199.284,2643.899,24.07,23.484,1
4300.509,2545.987,25.308,24.86,1
4373.871,2627.964,25.609,25.152,1
4441.888,2601.686,26.983,26.379,1
4444.306,2727.545,27.131,26.45,1
4522.874,2645.16,28.749,28.399,1
4538.625,2563.46,27.795,27.248,1
671.835,2873.387,26.632,26.018,1
717.893,2849.297,28.084,27.075,1
789.491,2762.965,25.355,24.898,1
793.683,2919.613,27.502,26.804,1
880.914,2878.684,24.336,23.841,1
917.446,2836.77,26.075,25.517,1
1070.348,2975.99,25.885,24.703,1
1091.925,2904.853,27.235,26.537,1
1120.853,2818.618,27.349,26.731,1
1276.429,2741.98,27.993,27.327,1
1412.528,2781.511,27.34,26.566,1
1445.969,2831.723,28.18,27.416,1
1559.772,2928.781,24.274,23.748,1
1674.595,2853.368,28.563,28.565,1
1701.489,2878.839,28.249,27.426,1
1771.286,2798.335,27.239,26.608,1
1825.353,2947.66,27.673,26.209,1
1841.893,2952.641,29.019,28.372,1
1889.198,2831.282,24.562,23.317,1
1948.567,2758.037,28.472,27.621,1
2030.946,2869.03,26.313,25.775,1
2197.991,2855.582,25.993,25.397,1
2217.214,2952.019,27.933,27.144,1
2251.354,2960.366,26.507,26.016,1
2263.38,2903.97,27.766,27.172,1
2320.861,2779.029,26.2,25.636,1
2347.462,2945.22,29.765,29.13,1
2382.479,2795.404,27.907,27.08,1
2578.807,2779.203,25.845,25.328,1
2651.313,2852.247,25.32,24.875,1
2679.443,2915.457,27.796,27.034,1
2747.342,2831.348,26.774,25.498,1
2739.957,2984.803,25.596,24.112,1
2781.978,2741.86,24.611,24.009,1
2774.482,2785.895,29.196,27.866,1
2959.057,2880.825,26.775,26.199,1
3007.963,2749.032,25.151,24.697,1
3054.624,2739.392,25.832,25.318,1
3092.597,2896.578,23.646,22.997,1
3131.67,2739.916,28.007,27.321,1
3148.492,2829.984,26.805,26.207,1
3207.14,2820.68,27.228,26.494,1
3297.436,2792.417,27.222,26.562,1
3411.669,2813.568,28.043,27.192,1
3409.795,2950.123,27.723,27.026,1
3431.813,2927.114,25.698,25.197,1
3528.412,2749.039,28.951,28.148,1
3520.022,2775.125,24.689,24.218,1
3533.49,2859.832,27.771,26.94,1
3601.012,2746.329,26.693,26.144,1
3629.828,2779.768,27.915,27.057,1
3637.71,2830.242,26.392,25.866,1
3683.82,2858.337,28.457,27.493,1
3694.708,2976.204,27.271,26.631,1
3758.935,2967.367,25.482,24.953,1
3817.612,2913.159,25.737,25.208,1
3844.69,2768.679,26.5,25.983,1
3866.842,2837.344,27.713,26.868,1
3911.945,2901.496,27.519,26.889,1
4068.642,2806.328,25.242,24.765,1
4123.13,2924.73,28.899,27.715,1
4194.931,2768.872,28.864,27.7,1
4213.666,2901.625,26.1,25.519,1
4261.696,2800.504,26.656,26.128,1
4250.273,2833.268,26.317,25.759,1
4244.553,2946.416,25.357,24.867,1
4385.116,2868.306,26.591,25.96,1
4394.576,2764.756,26.044,25.505,1
4425.41,2738.025,26.227,25.753,1
4416.588,2971.095,25.574,25.077,1
4472.616,2895.732,26.279,25.678,1
4473.237,2905.911,26.351,25.701,1
4575.282,2807.184,25.134,24.687,1
4594.184,2904.851,26.972,26.346,1
894.192,3056.192,26.73,26.004,1
908.397,3191.991,27.616,26.994,1
984.394,3174.744,26.897,26.238,1
1138.869,3128.309,25.281,24.811,1
1286.884,3025.522,28.313,27.588,1
1426.118,3225.235,27.91,27.409,1
1509.468,3072.311,25.931,25.434,1
1561.824,3217.014,24.99,24.526,1
1862.483,3044.071,31.32,29.395,1
1843.919,3201.124,28.221,27.67,1
1954.888,3155.698,24.201,23.961,1
1993.201,3072.322,25.43,24.919,1
2042.635,3028.54,28.543,27.547,1
2073.903,3213.229,24.266,23.221,1
2174.197,3046.354,27.82,27.102,1
2257.878,3132.951,28.391,27.433,1
2316.789,3052.524,29.6,28.335,1
2522.611,3188.484,26.75,26.138,1
2600.662,3053.512,23.228,22.56,1
2705.777,3169.503,27.481,26.866,1
2751.674,3080.407,26.182,25.689,1
2817.084,3091.325,27.235,26.486,1
2826.5,3211.921,26.539,25.984,1
2866.448,3009.54,21.71,21.475,1
2878.994,2995.105,26.656,26.019,1
2945.716,3016.778,24.828,24.359,1
2965.793,3157.569,27.065,26.441,1
3084.096,3145.68,26.868,26.231,1
3081.458,3187.372,29.326,28.574,1
3074.709,3224.081,28.208,27.525,1
3143.507,3004.941,27.907,27.124,1
3143.719,3034.567,28.052,27.28,1
3161.326,3085.689,27.491,26.748,1
3154.404,3112.121,27.162,26.482,1
3181.659,3054.094,25.523,25.046,1
3172.946,3092.775,24.787,24.275,1
3175.992,3143.999,27.422,26.742,1
3292.624,3139.296,30.398,30.069,1
3386.653,2994.248,25.946,25.436,1
3370.782,3148.868,25.86,25.233,1
3410.474,3210.099,25.545,25.054,1
3421.019,3043.726,28.088,27.404,1
3437.105,3102.545,28.774,27.713,1
3500.485,3173.533,27.568,26.885,1
3556.631,3084.902,27.854,26.988,1
3581.866,3127.301,25.431,24.911,1
3671.324,3010.24,27.872,26.225,1
3675.155,3198.227,26.386,25.845,1
3695.667,3164.531,25.855,25.379,1
3720.534,3179.284,27.622,26.849,1
3741.892,3204.748,28.368,27.396,1
3787.435,3018.019,27.923,27.074,1
3811.849,3135.649,27.144,26.468,1
3856.076,3101.925,25.836,25.32,1
3944.118,3002.552,23.748,23.105,1
3978.782,3098.679,26.769,26.222,1
4026.249,2995.673,24.372,23.916,1
4028.389,3190.244,23.157,22.502,1
4209.108,3100.433,26.214,25.687,1
4236.225,3120.901,26.364,25.759,1
4225.399,3219.601,27.168,26.471,1
4248.479,3019.094,28.793,28.097,1
4282.012,3178.871,26.464,25.918,1
4304.783,3078.465,25.627,25.083,1
4400.761,3163.49,27.964,27.27,1
4393.178,3234.499,27.892,27.099,1
4446.192,3012.487,28.641,27.69,1
4533.262,3030.002,25.942,25.423,1
4535.554,3015.454,26.508,25.925,1
4548.365,3221.095,26.036,25.524,1
4581.218,3157.684,27.906,27.239,1
756.104,3245.805,25.669,25.216,1
781.209,3346.962,22.689,22.019,1
786.797,3386.115,26.703,26.097,1
876.879,3438.787,31.462,29.431,1
1009.851,3458.515,23.708,23.541,1
1133.375,3265.288,27.132,26.511,1
1146.756,3315.94,25.494,25.037,1
1162.893,3347.365,27.881,26.881,1
1278.883,3247.18,24.467,24.116,1
1283.633,3337.103,24.495,23.108,1
1352.857,3262.027,29.821,28.983,1
1342.638,3462.888,27.522,26.802,1
1363.018,3409.147,26.525,25.999,1
1427.88,3271.374,26.602,26.032,1
1555.647,3317.678,26.655,25.411,1
1558.373,3340.687,27.204,26.555,1
1580.262,3256.278,28.468,27.687,1
1574.998,3288.635,26.802,26.148,1
1628.221,3273.115,30.345,28.979,1
1691.868,3455.295,25.668,25.121,1
1810.918,3284.312,26.26,25.661,1
2089.498,3394.696,28.291,27.529,1
2175.667,3303.271,26.862,26.162,1
2202.659,3476.774,27.203,26.642,1
2397.032,3248.484,26.084,25.467,1
2401.09,3446.478,27.155,26.552,1
2423.417,3240.883,25.44,24.949,1
2430.817,3284.744,26.383,25.853,1
2504.624,3277.097,27.776,26.881,1
2505.778,3302.282,28.107,27.189,1
2546.627,3307.033,27.035,26.348,1
2676.35,3287.438,26.568,25.997,1
2670.131,3382.991,27.968,27.274,1
2843.492,3438.599,27.183,26.622,1
2924.46,3266.182,28.12,27.277,1
2942.174,3316.185,28.411,27.783,1
3004.068,3356.803,26.003,25.492,1
3097.745,3291.791,26.633,26.086,1
3172.529,3271.805,28.444,27.649,1
3163.555,3374.456,26.523,25.962,1
3202.587,3309.264,26.29,25.778,1
3236.403,3421.483,26.524,25.98,1
3226.175,3472.086,27.888,27.191,1
3271.412,3280.741,27.808,27.192,1
3287.096,3419.051,26.209,25.656,1
3314.1,3451.448,26.292,25.755,1
3383.647,3243.409,25.172,24.666,1
3367.446,3348.617,28.039,27.106,1
3556.436,3384.779,27.228,26.623,1
3635.704,3325.115,27.206,26.579,1
3710.671,3359.307,28.482,27.673,1
3759.238,3276.921,28.187,27.362,1
3747.087,3405.506,28.487,27.673,1
3797.884,3410.11,25.226,24.725,1
3864.439,3305.757,23.781,23.637,1
3877.962,3384.729,24.337,23.747,1
3898.386,3244.279,27.146,26.466,1
3900.373,3268.351,26.841,26.202,1
3902.6,3369.697,26.156,25.64,1
3934.102,3284.843,25,24.503,1
3932.097,3459.74,26.056,25.53,1
3951.491,3252.769,27.854,27.251,1
4019.028,3272.275,27.238,26.584,1
4035.378,3308.656,33.743,32.233,1
4079.923,3306.949,26.691,26.147,1
4070.865,3381.516,26.698,26.134,1
4108.1,3381.537,27.986,27.233,1
4108.381,3487.851,25.503,25.006,1
4120.189,3242.49,27.512,26.729,1
4120.791,3267.93,25.373,24.891,1
4188.544,3265.706,27.061,25.643,1
4219.984,3375.649,26.531,26,1
4260.88,3461.847,28.977,27.951,1
4270.134,3269.977,24.48,24.014,1
4323.305,3267.654,25.912,25.384,1
4337.414,3322.321,27.591,26.893,1
4357.25,3254.376,27.382,26.543,1
4369.933,3347.717,26.819,26.216,1
4422.983,3431.742,28.505,27.746,1
4441.98,3281.403,28.094,27.186,1
4445.996,3379.595,27.917,27.322,1
4474.959,3366.429,28.264,27.427,1
4551.063,3413.913,27.591,26.869,1
726.421,3637.67,27.478,26.752,1
1119.594,3675.245,25.55,25.067,1
1187.253,3707.404,24.848,24.409,1
1351.608,3546.738,26.66,26.097,1
1383.559,3550.323,26.962,26.316,1
1512.135,3618.395,26.678,26.093,1
1551.824,3502.598,26.611,26.091,1
1563.522,3494.14,26.486,25.944,1
1575.128,3517.561,27.096,26.556,1
1660.901,3602.242,26.934,26.363,1
1823.286,3659.099,27.519,26.872,1
1942.45,3551.868,26.359,25.829,1
2108.22,3577.211,26.524,25.892,1
2187.106,3505.5,27.324,26.648,1
2181.124,3656.791,25.795,25.218,1
2256.29,3559.192,28.668,27.581,1
2243.58,3656.131,27.153,26.474,1
2272.405,3618.946,27.037,26.408,1
2399.689,3573.466,29.836,30.049,1
2425.808,3558.714,27.495,26.812,1
2477.435,3598.469,27.63,26.955,1
2494.587,3499.275,27.015,26.378,1
2536.811,3665.227,28.024,27.213,1
2571.726,3594.898,26.536,25.901,1
2660.072,3643.464,23.888,23.252,1
2640.153,3686.418,25.311,24.779,1
2727.65,3720.435,26.025,25.522,1
2785.931,3490.06,26.171,25.664,1
2863.855,3676.25,22.094,21.394,1
2957.171,3708.691,26.976,26.361,1
2963.725,3501.369,26.356,25.758,1
2964.846,3592.746,28.967,28.302,1
2989.624,3613.882,24.705,24.232,1
3088.635,3699.949,27.583,26.841,1
3115.776,3697.071,27.972,27.325,1
3198.496,3634.152,31.744,28.903,1
3277.841,3626.84,26.269,25.726,1
3335.936,3593.519,23.339,22.667,1
3317.348,3679.471,25.789,25.299,1
3344.882,3709.709,27.948,27.236,1
3363.909,3610.514,28.701,27.931,1
3447.125,3550.7,26.914,26.324,1
3606.57,3675.622,25.777,25.252,1
3646.471,3692.158,26.335,25.814,1
3672.444,3511.606,27.801,27.135,1
3666.732,3533.884,27.213,26.496,1
3740.502,3674.762,26.991,26.307,1
3793.647,3635.319,26.412,25.806,1
3816.644,3590.465,27.886,27.167,1
4071.714,3639.27,25.942,25.422,1
4136.176,3693.205,26.145,25.63,1
4149.343,3490.867,28.172,27.113,1
4186.221,3624.213,26.596,26.027,1
4221.064,3680.49,27.594,27.03,1
4262.518,3646.349,24.544,24.087,1
4375.943,3522.085,28.137,27.361,1
4416.444,3492.985,28.084,27.334,1
4528.132,3580.201,27.313,26.53,1
4587.134,3583.542,26.067,25.6,1
4576.778,3617.519,27.845,27.151,1
722.044,3959.002,25.826,25.375,1
906.193,3816.13,26.65,26.05,1
891.543,3982.808,30.469,29.338,1
972.624,3800.666,28.863,28.032,1
1111.519,3791.253,23.455,21.406,1
1284.089,3840.649,28.609,27.727,1
1411.775,3985.394,27.288,26.556,1
1734.889,3751.289,26.339,25.668,1
1747.691,3890.815,27.698,27.012,1
1817.276,3906.88,26.7,26.025,1
1815.634,3932.83,24.914,24.443,1
1839.673,3907.784,24.636,24.206,1
2043.527,3760.12,28.232,27.412,1
2189.736,3947.269,25.568,25.046,1
2298.168,3912.125,29.163,28.182,1
2416.139,3805.47,26.739,26.041,1
2515.445,3987.051,25.764,25.268,1
2590.441,3827.371,25.702,25.198,1
2771.374,3778.063,28.177,27.403,1
2880.89,3793.769,24.752,24.294,1
2877.749,3888.557,27.397,26.862,1
2979.976,3893.252,25.666,25.178,1
3001.723,3918.358,28.383,27.509,1
3130.905,3915.502,25.069,24.61,1
3138.476,3938.55,23.346,22.683,1
3161.072,3985.55,27.498,26.902,1
3206.499,3791.523,25.547,25.028,1
3358.746,3846.982,24.522,24.044,1
3500.11,3778.05,28.47,26.513,1
3529.503,3824.104,27.851,26.937,1
3555.955,3865.902,28.816,27.941,1
3569.522,3797.037,25.982,25.465,1
3610.586,3797.413,27.497,26.392,1
3683.433,3788.67,22.582,21.907,1
3688.601,3947.501,28.548,27.785,1
3715.501,3862.91,29.145,28.08,1
3747.871,3764.845,25.753,25.239,1
3762.705,3955.781,31.85,31.59,1
3795.308,3843.218,25.4,24.9,1
3823.029,3872.229,28.715,27.891,1
3882.547,3861.858,24.961,24.486,1
3962.512,3857.652,28.796,27.804,1
4090.559,3848.98,27.033,26.379,1
4136.94,3983.42,26.745,26.235,1
4182.958,3800.32,24.675,24.192,1
4323.474,3787.805,25.523,25.007,1
4358.384,3829.255,28.178,27.407,1
4486.275,3744.139,27.645,26.932,1
4514.667,3770.73,27.527,26.883,1
4550.052,3822.585,27.107,26.432,1
834.237,4074.599,32.907,30.349,1
1164.446,4191.835,29.254,28.232,1
1198.61,4229.049,28.162,27.331,1
1406.079,4150.534,28.554,27.828,1
1418.819,4172.943,28.153,27.447,1
1423.558,4236.722,28.58,27.625,1
1469.789,4209.988,28.726,27.651,1
1615.914,4105.715,27.795,26.885,1
1785.523,4079.595,29.464,28.505,1
1790.82,4099.307,26.974,26.299,1
1799.562,4113.338,25.791,25.291,1
1830.766,4146.673,27.434,26.715,1
1868.276,4217.19,28.868,28.019,1
2003.508,4176.628,26.933,26.344,1
2000.302,4188.805,25.835,25.301,1
2038.418,4108.489,27.707,27.009,1
2179.996,4065.936,28.924,27.877,1
2223.412,3994.667,26.882,26.284,1
2220.053,4063.366,27.01,26.352,1
2254.814,4120.475,27.116,26.618,1
2402.553,3998.679,20.993,20.42,1
2506.668,4133.564,26.987,26.439,1
2546.755,4108.676,26.352,25.753,1
2680.138,4218.816,27.49,26.794,1
2767.194,4088.163,23.961,23.336,1
2822.167,4086.908,26.525,26.034,1
2834.751,4146.229,28.503,27.62,1
2881.452,4184.663,28.776,28,1
2956.933,4064.436,28.255,27.325,1
2969.102,4018.738,26.832,26.161,1
2979.595,4169.833,26.12,25.65,1
3014.104,4185.582,29.133,27.902,1
3048.997,4213.661,28.421,27.759,1
3078.989,4230.054,29.638,28.418,1
3314.407,4204.372,23.209,22.55,1
3338.374,4127.035,25.765,25.248,1
3368.132,4201.931,26.114,25.613,1
3456.817,4076.098,26.212,25.704,1
3548.474,4107.854,28.456,27.771,1
3707.933,4055.81,27.941,27.063,1
3713.375,3993.618,26.26,25.625,1
3721.651,4039.909,28.163,27.349,1
3758.906,4158.213,27.161,26.49,1
3781.859,4042.973,27.319,26.659,1
3812.338,4186.715,26.916,26.361,1
3807.607,4218.459,30.6,30.106,1
3903.197,4032.389,26.645,26.076,1
3903.075,4213.8,27.883,27.164,1
3932.249,4232.477,26.863,26.25,1
3969.835,4056.256,27.477,26.75,1
4030.353,4139.457,26.877,26.292,1
4099.276,4066.752,26.514,25.936,1
4100.917,4231.559,27.293,26.624,1
4303.525,4003.493,26.933,26.292,1
4308.168,4219.531,26.483,25.928,1
4474.794,4028.859,27.387,26.616,1
4524.403,4021.213,27.27,26.606,1
4523.893,4039.913,25.562,25.047,1
623.765,4271.349,22.891,22.231,1
669.222,4283.668,25.23,24.745,1
786.396,4254.136,26.781,26.188,1
945.313,4238.354,27.638,26.908,1
969.64,4255.668,26.65,25.977,1
1301.905,4249.392,26.391,25.767,1
1798.167,4460.586,24.371,23.833,1
1861.156,4348.676,27.705,26.932,1
1901.856,4429.877,26.929,26.304,1
1963.944,4349.54,28.447,27.506,1
2027.747,4310.247,30.875,29.972,1
2077.931,4270.487,27.569,26.871,1
2074.101,4411.953,27.61,26.919,1
2244.09,4342.2,29.284,28.849,1
2332.931,4273.146,26.532,25.947,1
2316.132,4305.081,28.573,27.863,1
2484.959,4344.542,27.464,26.737,1
2565.018,4406.194,27.699,26.916,1
2707.024,4361.613,26.952,26.519,1
2785.225,4249.881,26.895,26.308,1
2770.989,4341.948,25.253,24.801,1
2791.721,4485.49,25.948,25.461,1
2882.366,4333.261,33.41,30.223,1
3003.319,4247.976,27.99,27.115,1
3211.633,4460.888,24.634,24.1,1
3328.684,4242.766,28.532,27.728,1
3450.982,4448.262,25.971,25.463,1
3504.667,4374.98,27.115,26.501,1
3527.086,4330.555,20.858,20.145,1
3523.81,4394.753,24.859,24.401,1
3544.398,4374.056,26.81,26.282,1
3592.909,4274.451,27.514,26.793,1
3727.474,4454.968,26.326,25.771,1
3747.165,4253.001,27.357,26.756,1
3982.532,4326.153,23.902,23.279,1
4104.964,4422.873,27.685,27,1
4130.81,4271.595,25.392,24.921,1
4151.217,4275.655,26.404,25.774,1
4204.711,4265.27,28.089,27.234,1
4194.484,4373.058,29.061,28.264,1
4232.791,4389.414,28.461,28.39,1
4285.674,4373.825,28.115,27.37,1
4315.959,4362.299,27.227,26.627,1
4431.686,4432.891,26.499,25.922,1
2156.388,4510.088,25.844,25.317,1
3011.615,4542.853,23.947,23.287,1
3028.252,4573.312,26.362,25.855,1
3044.955,4567.354,27.213,26.567,1
3111.264,4571.96,28.719,28.067,1
3177.018,4650.168,26.585,26.053,1
3225.724,4556.01,26.804,25.255,1
3508.355,4620.556,26.992,26.452,1
3542.896,4650.34,27.108,26.579,1
3633.384,4617.009,26.084,25.552,1
3676.286,4541.742,25.502,25.024,1
3685.547,4588.767,25.71,25.183,1
3695.738,4525.854,31.14,29.981,1
3767.261,4683.999,25.729,25.242,1
3873.344,4583.768,27.012,26.339,1
3931.917,4620.835,28.264,27.581,1
3976.088,4548.309,28.819,28.491,1
4080.99,4575.976,26.731,26.202,1
4176.84,4592.866,21.764,19.87,1
4361.848,4547.56,25.67,25.181,1
4373.117,4605.821,27.947,27.222,1
4382.059,4712.018,26.519,25.938,1
4446.189,4637.388,27.841,27.148,1
4499.649,4520.893,26.633,26.117,1
4499.257,4678.115,28.461,27.783,1
4568.229,4546.055,26.541,25.806,1
